,FIPS,STNAME,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,NHWA_MALE,NHWA_FEMALE,NHWhite_Alone,Not_NHWhite_Alone,MinorityMinority,MinorityPCT,Black,BlackPCT,Hispanic,HispanicPCT,locationID,slug,name,level,city,county,state,country,lat,long,population,aggregate,tz,cases,deaths,recovered,active,tested,hospitalized,hospitalized_current,discharged,icu,icu_current
3877,37123,North Carolina,Montgomery County,27668,13385,14283,10478,10913,8541,9176,17717,9951,No,35.97%,5270,19%,4044,14.62%,iso1:us#iso2:us-va#fips:51121,montgomery-county-virginia-us,"Montgomery County, Virginia, United States",county,0.0,Montgomery County,Virginia,United States,37.17,-80.39,98535,0.0,America/New_York,2937.0,5.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
4231,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-ca#fips:06059,orange-county-california-us,"Orange County, California, United States",county,0.0,Orange County,California,United States,33.7,-117.76,3175692,0.0,America/Los_Angeles,59882.0,1483.0,53385.0,0.0,1109300.0,0.0,188.0,0.0,0.0,58.0
4232,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-fl#fips:12095,orange-county-florida-us,"Orange County, Florida, United States",county,0.0,Orange County,Florida,United States,28.51,-81.32,1393452,0.0,America/New_York,46434.0,560.0,0.0,0.0,405777.0,0.0,0.0,0.0,0.0,0.0
4233,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-in#fips:18117,orange-county-indiana-us,"Orange County, Indiana, United States",county,0.0,Orange County,Indiana,United States,38.54,-86.5,19646,0.0,America/Indiana/Indianapolis,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4234,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-nc#fips:37135,orange-county-north-carolina-us,"Orange County, North Carolina, United States",county,0.0,Orange County,North Carolina,United States,36.06,-79.12,148476,0.0,America/New_York,3155.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-ny#fips:36071,orange-county-new-york-us,"Orange County, New York, United States",county,0.0,Orange County,New York,United States,41.4,-74.31,384940,0.0,America/New_York,13833.0,507.0,0.0,0.0,223975.0,0.0,0.0,0.0,0.0,0.0
4236,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-tx#fips:48361,orange-county-texas-us,"Orange County, Texas, United States",county,0.0,Orange County,Texas,United States,30.12,-93.89,83396,0.0,America/Chicago,2221.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-va#fips:51137,orange-county-virginia-us,"Orange County, Virginia, United States",county,0.0,Orange County,Virginia,United States,38.25,-78.01,37051,0.0,America/New_York,421.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
4238,37135,North Carolina,Orange County,137941,65858,72083,51318,55399,46144,50848,96992,40949,No,29.69%,16780,12%,11368,8.24%,iso1:us#iso2:us-vt#fips:50017,orange-county-vermont-us,"Orange County, Vermont, United States",county,0.0,Orange County,Vermont,United States,44.01,-72.38,28892,0.0,America/New_York,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-al#fips:01111,randolph-county-alabama-us,"Randolph County, Alabama, United States",county,0.0,Randolph County,Alabama,United States,33.29,-85.46,22722,0.0,America/Chicago,853.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-ar#fips:05121,randolph-county-arkansas-us,"Randolph County, Arkansas, United States",county,0.0,Randolph County,Arkansas,United States,36.34,-91.03,17958,0.0,America/Chicago,674.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-ga#fips:13243,randolph-county-georgia-us,"Randolph County, Georgia, United States",county,0.0,Randolph County,Georgia,United States,31.76,-84.75,6778,0.0,America/New_York,340.0,29.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
4635,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-il#fips:17157,randolph-county-illinois-us,"Randolph County, Illinois, United States",county,0.0,Randolph County,Illinois,United States,38.05,-89.83,31782,0.0,America/Chicago,1358.0,15.0,0.0,0.0,16396.0,0.0,0.0,0.0,0.0,0.0
4636,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-in#fips:18135,randolph-county-indiana-us,"Randolph County, Indiana, United States",county,0.0,Randolph County,Indiana,United States,40.16,-85.01,24665,0.0,America/Indiana/Indianapolis,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-mo#fips:29175,randolph-county-missouri-us,"Randolph County, Missouri, United States",county,0.0,Randolph County,Missouri,United States,39.44,-92.5,24748,0.0,America/Chicago,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0
4638,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-nc#fips:37151,randolph-county-north-carolina-us,"Randolph County, North Carolina, United States",county,0.0,Randolph County,North Carolina,United States,35.71,-79.81,143667,0.0,America/New_York,3921.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,37151,North Carolina,Randolph County,142466,70330,72136,63508,65162,56457,58839,115296,27170,No,19.07%,8673,6%,15199,10.67%,iso1:us#iso2:us-wv#fips:54083,randolph-county-west-virginia-us,"Randolph County, West Virginia, United States",county,0.0,Randolph County,West Virginia,United States,38.77,-79.88,28695,0.0,America/New_York,419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5047,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-ar#fips:05139,union-county-arkansas-us,"Union County, Arkansas, United States",county,0.0,Union County,Arkansas,United States,33.17,-92.6,38682,0.0,America/Chicago,1150.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-fl#fips:12125,union-county-florida-us,"Union County, Florida, United States",county,0.0,Union County,Florida,United States,30.04,-82.37,15237,0.0,America/New_York,1139.0,45.0,0.0,0.0,10150.0,0.0,0.0,0.0,0.0,0.0
5049,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-ga#fips:13291,union-county-georgia-us,"Union County, Georgia, United States",county,0.0,Union County,Georgia,United States,34.83,-83.99,24511,0.0,America/New_York,911.0,26.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
5050,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-ia#fips:19175,union-county-iowa-us,"Union County, Iowa, United States",county,0.0,Union County,Iowa,United States,41.03,-94.24,12241,0.0,America/Chicago,281.0,5.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-il#fips:17181,union-county-illinois-us,"Union County, Illinois, United States",county,0.0,Union County,Illinois,United States,37.47,-89.26,16653,0.0,America/Chicago,810.0,25.0,0.0,0.0,9125.0,0.0,0.0,0.0,0.0,0.0
5052,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-in#fips:18161,union-county-indiana-us,"Union County, Indiana, United States",county,0.0,Union County,Indiana,United States,39.63,-84.93,7054,0.0,America/Indiana/Indianapolis,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-ky#fips:21225,union-county-kentucky-us,"Union County, Kentucky, United States",county,0.0,Union County,Kentucky,United States,37.66,-87.95,14381,0.0,America/Chicago,513.0,6.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-ms#fips:28145,union-county-mississippi-us,"Union County, Mississippi, United States",county,0.0,Union County,Mississippi,United States,34.49,-89.0,28815,0.0,America/Chicago,1264.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-nc#fips:37179,union-county-north-carolina-us,"Union County, North Carolina, United States",county,0.0,Union County,North Carolina,United States,34.99,-80.53,239859,0.0,America/New_York,6027.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-nj#fips:34039,union-county-new-jersey-us,"Union County, New Jersey, United States",county,0.0,Union County,New Jersey,United States,40.66,-74.31,556341,0.0,America/New_York,20552.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-nm#fips:35059,union-county-new-mexico-us,"Union County, New Mexico, United States",county,0.0,Union County,New Mexico,United States,36.48,-103.47,4059,0.0,America/Denver,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-oh#fips:39159,union-county-ohio-us,"Union County, Ohio, United States",county,0.0,Union County,Ohio,United States,40.3,-83.37,58988,0.0,America/New_York,852.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-or#fips:41061,union-county-oregon-us,"Union County, Oregon, United States",county,0.0,Union County,Oregon,United States,45.31,-118.01,26835,0.0,America/Los_Angeles,487.0,2.0,0.0,0.0,5722.0,0.0,0.0,0.0,0.0,0.0
5060,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-pa#fips:42119,union-county-pennsylvania-us,"Union County, Pennsylvania, United States",county,0.0,Union County,Pennsylvania,United States,40.96,-77.06,44923,0.0,America/New_York,714.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-sc#fips:45087,union-county-south-carolina-us,"Union County, South Carolina, United States",county,0.0,Union County,South Carolina,United States,34.69,-81.62,27316,0.0,America/New_York,770.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-sd#fips:46127,union-county-south-dakota-us,"Union County, South Dakota, United States",county,0.0,Union County,South Dakota,United States,42.83,-96.66,15932,0.0,America/Chicago,773.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,37179,North Carolina,Union County,208520,102906,105614,86413,88106,75845,78502,154347,54173,No,25.98%,25171,12%,22580,10.83%,iso1:us#iso2:us-tn#fips:47173,union-county-tennessee-us,"Union County, Tennessee, United States",county,0.0,Union County,Tennessee,United States,36.29,-83.84,19972,0.0,America/New_York,560.0,4.0,0.0,0.0,6529.0,17.0,0.0,0.0,0.0,0.0
5339,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-ga#fips:13301,warren-county-georgia-us,"Warren County, Georgia, United States",county,0.0,Warren County,Georgia,United States,33.41,-82.68,5254,0.0,America/New_York,169.0,6.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
5340,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-ia#fips:19181,warren-county-iowa-us,"Warren County, Iowa, United States",county,0.0,Warren County,Iowa,United States,41.33,-93.56,51466,0.0,America/Chicago,1366.0,7.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5341,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-il#fips:17187,warren-county-illinois-us,"Warren County, Illinois, United States",county,0.0,Warren County,Illinois,United States,40.85,-90.61,16844,0.0,America/Chicago,561.0,9.0,0.0,0.0,5914.0,0.0,0.0,0.0,0.0,0.0
5342,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-in#fips:18171,warren-county-indiana-us,"Warren County, Indiana, United States",county,0.0,Warren County,Indiana,United States,40.35,-87.35,8265,0.0,America/Indiana/Indianapolis,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-ky#fips:21227,warren-county-kentucky-us,"Warren County, Kentucky, United States",county,0.0,Warren County,Kentucky,United States,36.99,-86.42,132896,0.0,America/Chicago,5359.0,57.0,4513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5344,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-mo#fips:29219,warren-county-missouri-us,"Warren County, Missouri, United States",county,0.0,Warren County,Missouri,United States,38.76,-91.16,35649,0.0,America/Chicago,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0
5345,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-ms#fips:28149,warren-county-mississippi-us,"Warren County, Mississippi, United States",county,0.0,Warren County,Mississippi,United States,32.36,-90.85,45381,0.0,America/Chicago,1571.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-nc#fips:37185,warren-county-north-carolina-us,"Warren County, North Carolina, United States",county,0.0,Warren County,North Carolina,United States,36.4,-78.11,19731,0.0,America/New_York,488.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-nj#fips:34041,warren-county-new-jersey-us,"Warren County, New Jersey, United States",county,0.0,Warren County,New Jersey,United States,40.86,-75.0,105267,0.0,America/New_York,1620.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-ny#fips:36113,warren-county-new-york-us,"Warren County, New York, United States",county,0.0,Warren County,New York,United States,43.56,-73.85,63944,0.0,America/New_York,467.0,33.0,0.0,0.0,39727.0,0.0,0.0,0.0,0.0,0.0
5349,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-oh#fips:39165,warren-county-ohio-us,"Warren County, Ohio, United States",county,0.0,Warren County,Ohio,United States,39.43,-84.17,234602,0.0,America/New_York,4780.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-pa#fips:42123,warren-county-pennsylvania-us,"Warren County, Pennsylvania, United States",county,0.0,Warren County,Pennsylvania,United States,41.81,-79.27,39191,0.0,America/New_York,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-tn#fips:47177,warren-county-tennessee-us,"Warren County, Tennessee, United States",county,0.0,Warren County,Tennessee,United States,35.68,-85.78,41277,0.0,America/Chicago,1520.0,11.0,0.0,0.0,18536.0,18.0,0.0,0.0,0.0,0.0
5352,37185,North Carolina,Warren County,20576,10477,10099,4318,3993,4019,3802,7821,12755,Yes,61.99%,10742,52%,750,3.65%,iso1:us#iso2:us-va#fips:51187,warren-county-virginia-us,"Warren County, Virginia, United States",county,0.0,Warren County,Virginia,United States,38.91,-78.21,40164,0.0,America/New_York,619.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
5768,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-al#fips:01129,washington-county-alabama-us,"Washington County, Alabama, United States",county,0.0,Washington County,Alabama,United States,31.41,-88.21,16326,0.0,America/Chicago,759.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ar#fips:05143,washington-county-arkansas-us,"Washington County, Arkansas, United States",county,0.0,Washington County,Arkansas,United States,35.98,-94.22,239187,0.0,America/Chicago,11717.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-co#fips:08121,washington-county-colorado-us,"Washington County, Colorado, United States",county,0.0,Washington County,Colorado,United States,39.97,-103.2,4908,0.0,America/Denver,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-fl#fips:12133,washington-county-florida-us,"Washington County, Florida, United States",county,0.0,Washington County,Florida,United States,30.61,-85.67,25473,0.0,America/Chicago,1248.0,24.0,0.0,0.0,7524.0,0.0,0.0,0.0,0.0,0.0
5772,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ga#fips:13303,washington-county-georgia-us,"Washington County, Georgia, United States",county,0.0,Washington County,Georgia,United States,32.97,-82.8,20374,0.0,America/New_York,792.0,13.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
5773,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ia#fips:19183,washington-county-iowa-us,"Washington County, Iowa, United States",county,0.0,Washington County,Iowa,United States,41.34,-91.72,21965,0.0,America/Chicago,715.0,12.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-id#fips:16087,washington-county-idaho-us,"Washington County, Idaho, United States",county,0.0,Washington County,Idaho,United States,44.45,-116.78,10194,0.0,America/Boise,460.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-il#fips:17189,washington-county-illinois-us,"Washington County, Illinois, United States",county,0.0,Washington County,Illinois,United States,38.35,-89.41,13887,0.0,America/Chicago,339.0,2.0,0.0,0.0,4272.0,0.0,0.0,0.0,0.0,0.0
5776,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-in#fips:18175,washington-county-indiana-us,"Washington County, Indiana, United States",county,0.0,Washington County,Indiana,United States,38.6,-86.11,28036,0.0,America/Indiana/Indianapolis,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ks#fips:20201,washington-county-kansas-us,"Washington County, Kansas, United States",county,0.0,Washington County,Kansas,United States,39.78,-97.09,5406,0.0,America/Chicago,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ky#fips:21229,washington-county-kentucky-us,"Washington County, Kentucky, United States",county,0.0,Washington County,Kentucky,United States,37.75,-85.17,12095,0.0,America/New_York,265.0,2.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-md#fips:24043,washington-county-maryland-us,"Washington County, Maryland, United States",county,0.0,Washington County,Maryland,United States,39.6,-77.81,151049,0.0,America/New_York,2327.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-me#fips:23029,washington-county-maine-us,"Washington County, Maine, United States",county,0.0,Washington County,Maine,United States,45.03,-67.63,31379,0.0,America/New_York,69.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5781,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-mn#fips:27163,washington-county-minnesota-us,"Washington County, Minnesota, United States",county,0.0,Washington County,Minnesota,United States,45.04,-92.88,262440,0.0,America/Chicago,6490.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-mo#fips:29221,washington-county-missouri-us,"Washington County, Missouri, United States",county,0.0,Washington County,Missouri,United States,37.96,-90.88,24730,0.0,America/Chicago,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0
5783,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ms#fips:28151,washington-county-mississippi-us,"Washington County, Mississippi, United States",county,0.0,Washington County,Mississippi,United States,33.28,-90.95,43909,0.0,America/Chicago,2667.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-nc#fips:37187,washington-county-north-carolina-us,"Washington County, North Carolina, United States",county,0.0,Washington County,North Carolina,United States,35.82,-76.58,11580,0.0,America/New_York,264.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ne#fips:31177,washington-county-nebraska-us,"Washington County, Nebraska, United States",county,0.0,Washington County,Nebraska,United States,41.53,-96.22,20729,0.0,America/Chicago,532.0,7.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ny#fips:36115,washington-county-new-york-us,"Washington County, New York, United States",county,0.0,Washington County,New York,United States,43.31,-73.43,61204,0.0,America/New_York,347.0,14.0,0.0,0.0,35276.0,0.0,0.0,0.0,0.0,0.0
5787,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-oh#fips:39167,washington-county-ohio-us,"Washington County, Ohio, United States",county,0.0,Washington County,Ohio,United States,39.46,-81.5,59911,0.0,America/New_York,431.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-ok#fips:40147,washington-county-oklahoma-us,"Washington County, Oklahoma, United States",county,0.0,Washington County,Oklahoma,United States,36.72,-95.9,51527,0.0,America/Chicago,1376.0,42.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,37187,North Carolina,Washington County,12736,5997,6739,2929,3166,2751,3020,5771,6965,Yes,54.69%,6333,50%,498,3.91%,iso1:us#iso2:us-or#fips:41067,washington-county-oregon-us,"Washington County, Oregon, United States",county,0.0,Washington County,Oregon,United States,45.56,-123.1,601592,0.0,America/Los_Angeles,6082.0,78.0,0.0,0.0,120778.0,0.0,0.0,0.0,0.0,0.0
